time,pi,x_left,y_left,x_right,y_right
0.039384,-nan,-nan,-nan,-nan,-nan
0.039385,-nan,-nan,-nan,-nan,-nan
0.039386,-nan,-nan,-nan,-nan,-nan
0.039387,-nan,-nan,-nan,-nan,-nan
0.039388,-nan,-nan,-nan,-nan,-nan
0.039389,-nan,-nan,-nan,-nan,-nan
0.03939,-nan,-nan,-nan,-nan,-nan
0.039391,-nan,-nan,-nan,-nan,-nan
0.039392,-nan,-nan,-nan,-nan,-nan
0.039393,-nan,-nan,-nan,-nan,-nan
0.039394,-nan,-nan,-nan,-nan,-nan
0.039395,-nan,-nan,-nan,-nan,-nan
0.039396,-nan,-nan,-nan,-nan,-nan
0.039397,-nan,-nan,-nan,-nan,-nan
0.039398,-nan,-nan,-nan,-nan,-nan
0.039399,4.52218e-320,-nan,-nan,-nan,-nan
0.0394,-nan,-nan,-nan,-nan,-nan
0.039401,-nan,-nan,-nan,-nan,-nan
0.039402,-nan,-nan,-nan,-nan,-nan
0.039403,-nan,-nan,-nan,-nan,-nan
0.039404,-nan,-nan,-nan,-nan,-nan
0.039405,-nan,-nan,-nan,-nan,-nan
0.039406,-nan,-nan,-nan,-nan,-nan
0.039407,-nan,-nan,-nan,-nan,-nan
0.039408,-nan,-nan,-nan,-nan,-nan
0.039409,-nan,-nan,-nan,-nan,-nan
0.03941,-nan,-nan,-nan,-nan,-nan
0.039411,-nan,-nan,-nan,-nan,-nan
0.039412,-nan,-nan,-nan,-nan,-nan
0.039413,-nan,-nan,-nan,-nan,-nan
0.039414,-nan,-nan,-nan,-nan,-nan
0.039415,-nan,-nan,-nan,-nan,-nan
0.039416,-nan,-nan,-nan,-nan,-nan
0.039417,-nan,-nan,-nan,-nan,-nan
0.039418,-nan,-nan,-nan,-nan,-nan
0.039419,-nan,-nan,-nan,-nan,-nan
0.03942,-nan,-nan,-nan,-nan,-nan
0.039421,-nan,-nan,-nan,-nan,-nan
0.039422,-nan,-nan,-nan,-nan,-nan
0.039423,-nan,-nan,-nan,-nan,-nan
0.039424,-nan,-nan,-nan,-nan,-nan
0.039425,-nan,-nan,-nan,-nan,-nan
0.039426,-nan,-nan,-nan,-nan,-nan
0.039427,-nan,-nan,-nan,-nan,-nan
0.039428,-nan,-nan,-nan,-nan,-nan
0.039429,-nan,-nan,-nan,-nan,-nan
0.03943,-nan,-nan,-nan,-nan,-nan
0.039431,-nan,-nan,-nan,-nan,-nan
0.039432,-nan,-nan,-nan,-nan,-nan
0.039433,-nan,-nan,-nan,-nan,-nan
0.039434,-nan,-nan,-nan,-nan,-nan
0.039435,-nan,-nan,-nan,-nan,-nan
0.039436,-nan,-nan,-nan,-nan,-nan
0.039437,-nan,-nan,-nan,-nan,-nan
0.039438,-nan,-nan,-nan,-nan,-nan
0.039439,-nan,-nan,-nan,-nan,-nan
0.03944,-nan,-nan,-nan,-nan,-nan
0.039441,-nan,-nan,-nan,-nan,-nan
0.039442,-nan,-nan,-nan,-nan,-nan
0.039443,-nan,-nan,-nan,-nan,-nan
0.039444,-nan,-nan,-nan,-nan,-nan
0.039445,-nan,-nan,-nan,-nan,-nan
0.039446,-nan,-nan,-nan,-nan,-nan
0.039447,-nan,-nan,-nan,-nan,-nan
0.039448,-nan,-nan,-nan,-nan,-nan
0.039449,-nan,-nan,-nan,-nan,-nan
0.03945,-nan,-nan,-nan,-nan,-nan
0.039451,-nan,-nan,-nan,-nan,-nan
0.039452,-nan,-nan,-nan,-nan,-nan
0.039453,-nan,-nan,-nan,-nan,-nan
0.039454,-nan,-nan,-nan,-nan,-nan
0.039455,-nan,-nan,-nan,-nan,-nan
0.039456,-nan,-nan,-nan,-nan,-nan
0.039457,-nan,-nan,-nan,-nan,-nan
0.039458,-nan,-nan,-nan,-nan,-nan
0.039459,-nan,-nan,-nan,-nan,-nan
0.03946,-nan,-nan,-nan,-nan,-nan
0.039461,-nan,-nan,-nan,-nan,-nan
0.039462,-nan,-nan,-nan,-nan,-nan
0.039463,-nan,-nan,-nan,-nan,-nan
0.039464,-nan,-nan,-nan,-nan,-nan
0.039465,-nan,-nan,-nan,-nan,-nan
0.039466,-nan,-nan,-nan,-nan,-nan
0.039467,-nan,-nan,-nan,-nan,-nan
0.039468,-nan,-nan,-nan,-nan,-nan
0.039469,-nan,-nan,-nan,-nan,-nan
0.03947,-nan,-nan,-nan,-nan,-nan
0.039471,-nan,-nan,-nan,-nan,-nan
0.039472,-nan,-nan,-nan,-nan,-nan
0.039473,-nan,-nan,-nan,-nan,-nan
0.039474,-nan,-nan,-nan,-nan,-nan
0.039475,-nan,-nan,-nan,-nan,-nan
0.039476,-nan,-nan,-nan,-nan,-nan
0.039477,-nan,-nan,-nan,-nan,-nan
0.039478,-nan,-nan,-nan,-nan,-nan
0.039479,-nan,-nan,-nan,-nan,-nan
0.03948,-nan,-nan,-nan,-nan,-nan
0.039481,-nan,-nan,-nan,-nan,-nan
0.039482,-nan,-nan,-nan,-nan,-nan
0.039483,-nan,-nan,-nan,-nan,-nan
0.039484,-nan,-nan,-nan,-nan,-nan
0.039485,-nan,-nan,-nan,-nan,-nan
0.039486,-nan,-nan,-nan,-nan,-nan
0.039487,-nan,-nan,-nan,-nan,-nan
0.039488,-nan,-nan,-nan,-nan,-nan
0.039489,-nan,-nan,-nan,-nan,-nan
0.03949,-nan,-nan,-nan,-nan,-nan
0.039491,-nan,-nan,-nan,-nan,-nan
0.039492,-nan,-nan,-nan,-nan,-nan
0.039493,-nan,-nan,-nan,-nan,-nan
0.039494,-nan,-nan,-nan,-nan,-nan
0.039495,-nan,-nan,-nan,-nan,-nan
0.039496,-nan,-nan,-nan,-nan,-nan
0.039497,-nan,-nan,-nan,-nan,-nan
0.039498,-nan,-nan,-nan,-nan,-nan
0.039499,-nan,-nan,-nan,-nan,-nan
0.0395,-nan,-nan,-nan,-nan,-nan
0.039501,-nan,-nan,-nan,-nan,-nan
0.039502,-nan,-nan,-nan,-nan,-nan
0.039503,-nan,-nan,-nan,-nan,-nan
0.039504,-nan,-nan,-nan,-nan,-nan
0.039505,-nan,-nan,-nan,-nan,-nan
0.039506,-nan,-nan,-nan,-nan,-nan
0.039507,-nan,-nan,-nan,-nan,-nan
0.039508,-nan,-nan,-nan,-nan,-nan
0.039509,-nan,-nan,-nan,-nan,-nan
0.03951,-nan,-nan,-nan,-nan,-nan
0.039511,-nan,-nan,-nan,-nan,-nan
0.039512,-nan,-nan,-nan,-nan,-nan
0.039513,-nan,-nan,-nan,-nan,-nan
0.039514,-nan,-nan,-nan,-nan,-nan
0.039515,-nan,-nan,-nan,-nan,-nan
0.039516,-nan,-nan,-nan,-nan,-nan
0.039517,-nan,-nan,-nan,-nan,-nan
0.039518,-nan,-nan,-nan,-nan,-nan
0.039519,-nan,-nan,-nan,-nan,-nan
0.03952,-nan,-nan,-nan,-nan,-nan
0.039521,-nan,-nan,-nan,-nan,-nan
0.039522,-nan,-nan,-nan,-nan,-nan
0.039523,-nan,-nan,-nan,-nan,-nan
0.039524,-nan,-nan,-nan,-nan,-nan
0.039525,-nan,-nan,-nan,-nan,-nan
0.039526,-nan,-nan,-nan,-nan,-nan
0.039527,-nan,-nan,-nan,-nan,-nan
0.039528,-nan,-nan,-nan,-nan,-nan
0.039529,-nan,-nan,-nan,-nan,-nan
0.03953,-nan,-nan,-nan,-nan,-nan
0.039531,-nan,-nan,-nan,-nan,-nan
0.039532,-nan,-nan,-nan,-nan,-nan
0.039533,-nan,-nan,-nan,-nan,-nan
0.039534,-nan,-nan,-nan,-nan,-nan
0.039535,-nan,-nan,-nan,-nan,-nan
0.039536,-nan,-nan,-nan,-nan,-nan
0.039537,-nan,-nan,-nan,-nan,-nan
0.039538,-nan,-nan,-nan,-nan,-nan
0.039539,-nan,-nan,-nan,-nan,-nan
0.03954,-nan,-nan,-nan,-nan,-nan
0.039541,-nan,-nan,-nan,-nan,-nan
0.039542,-nan,-nan,-nan,-nan,-nan
0.039543,-nan,-nan,-nan,-nan,-nan
0.039544,-nan,-nan,-nan,-nan,-nan
0.039545,-nan,-nan,-nan,-nan,-nan
0.039546,-nan,-nan,-nan,-nan,-nan
0.039547,-nan,-nan,-nan,-nan,-nan
0.039548,-nan,-nan,-nan,-nan,-nan
0.039549,-nan,-nan,-nan,-nan,-nan
0.03955,-nan,-nan,-nan,-nan,-nan
0.039551,-nan,-nan,-nan,-nan,-nan
0.039552,-nan,-nan,-nan,-nan,-nan
0.039553,-nan,-nan,-nan,-nan,-nan
0.039554,-nan,-nan,-nan,-nan,-nan
0.039555,-nan,-nan,-nan,-nan,-nan
0.039556,-nan,-nan,-nan,-nan,-nan
0.039557,-nan,-nan,-nan,-nan,-nan
0.039558,-nan,-nan,-nan,-nan,-nan
0.039559,-nan,-nan,-nan,-nan,-nan
0.03956,-nan,-nan,-nan,-nan,-nan
0.039561,-nan,-nan,-nan,-nan,-nan
0.039562,-nan,-nan,-nan,-nan,-nan
0.039563,-nan,-nan,-nan,-nan,-nan
0.039564,-nan,-nan,-nan,-nan,-nan
0.039565,-nan,-nan,-nan,-nan,-nan
0.039566,-nan,-nan,-nan,-nan,-nan
0.039567,-nan,-nan,-nan,-nan,-nan
0.039568,-nan,-nan,-nan,-nan,-nan
0.039569,-nan,-nan,-nan,-nan,-nan
0.03957,-nan,-nan,-nan,-nan,-nan
0.039571,-nan,-nan,-nan,-nan,-nan
0.039572,-nan,-nan,-nan,-nan,-nan
0.039573,-nan,-nan,-nan,-nan,-nan
0.039574,-nan,-nan,-nan,-nan,-nan
0.039575,-nan,-nan,-nan,-nan,-nan
0.039576,-nan,-nan,-nan,-nan,-nan
0.039577,-nan,-nan,-nan,-nan,-nan
0.039578,-nan,-nan,-nan,-nan,-nan
0.039579,-nan,-nan,-nan,-nan,-nan
0.03958,-nan,-nan,-nan,-nan,-nan
0.039581,-nan,-nan,-nan,-nan,-nan
0.039582,-nan,-nan,-nan,-nan,-nan
0.039583,-nan,-nan,-nan,-nan,-nan
0.039584,-nan,-nan,-nan,-nan,-nan
0.039585,-nan,-nan,-nan,-nan,-nan
0.039586,-nan,-nan,-nan,-nan,-nan
0.039587,-nan,-nan,-nan,-nan,-nan
0.039588,-nan,-nan,-nan,-nan,-nan
0.039589,-nan,-nan,-nan,-nan,-nan
0.03959,-nan,-nan,-nan,-nan,-nan
0.039591,-nan,-nan,-nan,-nan,-nan
0.039592,-nan,-nan,-nan,-nan,-nan
0.039593,-nan,-nan,-nan,-nan,-nan
0.039594,-nan,-nan,-nan,-nan,-nan
0.039595,-nan,-nan,-nan,-nan,-nan
0.039596,-nan,-nan,-nan,-nan,-nan
0.039597,-nan,-nan,-nan,-nan,-nan
0.039598,-nan,-nan,-nan,-nan,-nan
0.039599,-nan,-nan,-nan,-nan,-nan
0.0396,-nan,-nan,-nan,-nan,-nan
0.039601,-nan,-nan,-nan,-nan,-nan
0.039602,-nan,-nan,-nan,-nan,-nan
0.039603,-nan,-nan,-nan,-nan,-nan
0.039604,-nan,-nan,-nan,-nan,-nan
0.039605,-nan,-nan,-nan,-nan,-nan
0.039606,-nan,-nan,-nan,-nan,-nan
0.039607,-nan,-nan,-nan,-nan,-nan
0.039608,-nan,-nan,-nan,-nan,-nan
0.039609,-nan,-nan,-nan,-nan,-nan
0.03961,-nan,-nan,-nan,-nan,-nan
0.039611,-nan,-nan,-nan,-nan,-nan
0.039612,-nan,-nan,-nan,-nan,-nan
0.039613,-nan,-nan,-nan,-nan,-nan
0.039614,-nan,-nan,-nan,-nan,-nan
0.039615,-nan,-nan,-nan,-nan,-nan
0.039616,-nan,-nan,-nan,-nan,-nan
0.039617,-nan,-nan,-nan,-nan,-nan
0.039618,-nan,-nan,-nan,-nan,-nan
0.039619,-nan,-nan,-nan,-nan,-nan
0.03962,-nan,-nan,-nan,-nan,-nan
0.039621,-nan,-nan,-nan,-nan,-nan
0.039622,-nan,-nan,-nan,-nan,-nan
0.039623,-nan,-nan,-nan,-nan,-nan
0.039624,-nan,-nan,-nan,-nan,-nan
0.039625,-nan,-nan,-nan,-nan,-nan
0.039626,-nan,-nan,-nan,-nan,-nan
0.039627,-nan,-nan,-nan,-nan,-nan
0.039628,-nan,-nan,-nan,-nan,-nan
0.039629,-nan,-nan,-nan,-nan,-nan
0.03963,-nan,-nan,-nan,-nan,-nan
0.039631,-nan,-nan,-nan,-nan,-nan
0.039632,-nan,-nan,-nan,-nan,-nan
0.039633,-nan,-nan,-nan,-nan,-nan
0.039634,-nan,-nan,-nan,-nan,-nan
0.039635,-nan,-nan,-nan,-nan,-nan
0.039636,-nan,-nan,-nan,-nan,-nan
0.039637,-nan,-nan,-nan,-nan,-nan
0.039638,-nan,-nan,-nan,-nan,-nan
0.039639,-nan,-nan,-nan,-nan,-nan
0.03964,-nan,-nan,-nan,-nan,-nan
0.039641,-nan,-nan,-nan,-nan,-nan
0.039642,-nan,-nan,-nan,-nan,-nan
0.039643,-nan,-nan,-nan,-nan,-nan
0.039644,-nan,-nan,-nan,-nan,-nan
0.039645,-nan,-nan,-nan,-nan,-nan
0.039646,-nan,-nan,-nan,-nan,-nan
0.039647,-nan,-nan,-nan,-nan,-nan
0.039648,-nan,-nan,-nan,-nan,-nan
0.039649,-nan,-nan,-nan,-nan,-nan
0.03965,-nan,-nan,-nan,-nan,-nan
0.039651,-nan,-nan,-nan,-nan,-nan
0.039652,-nan,-nan,-nan,-nan,-nan
0.039653,-nan,-nan,-nan,-nan,-nan
0.039654,-nan,-nan,-nan,-nan,-nan
0.039655,-nan,-nan,-nan,-nan,-nan
0.039656,-nan,-nan,-nan,-nan,-nan
0.039657,-nan,-nan,-nan,-nan,-nan
0.039658,-nan,-nan,-nan,-nan,-nan
0.039659,-nan,-nan,-nan,-nan,-nan
0.03966,-nan,-nan,-nan,-nan,-nan
0.039661,-nan,-nan,-nan,-nan,-nan
0.039662,-nan,-nan,-nan,-nan,-nan
0.039663,-nan,-nan,-nan,-nan,-nan
0.039664,-nan,-nan,-nan,-nan,-nan
0.039665,-nan,-nan,-nan,-nan,-nan
0.039666,-nan,-nan,-nan,-nan,-nan
0.039667,-nan,-nan,-nan,-nan,-nan
0.039668,-nan,-nan,-nan,-nan,-nan
0.039669,-nan,-nan,-nan,-nan,-nan
0.03967,-nan,-nan,-nan,-nan,-nan
0.039671,-nan,-nan,-nan,-nan,-nan
0.039672,-nan,-nan,-nan,-nan,-nan
0.039673,-nan,-nan,-nan,-nan,-nan
0.039674,-nan,-nan,-nan,-nan,-nan
0.039675,-nan,-nan,-nan,-nan,-nan
0.039676,-nan,-nan,-nan,-nan,-nan
0.039677,-nan,-nan,-nan,-nan,-nan
0.039678,-nan,-nan,-nan,-nan,-nan
0.039679,-nan,-nan,-nan,-nan,-nan
0.03968,-nan,-nan,-nan,-nan,-nan
0.039681,-nan,-nan,-nan,-nan,-nan
0.039682,-nan,-nan,-nan,-nan,-nan
0.039683,-nan,-nan,-nan,-nan,-nan
0.039684,-nan,-nan,-nan,-nan,-nan
0.039685,-nan,-nan,-nan,-nan,-nan
0.039686,-nan,-nan,-nan,-nan,-nan
0.039687,-nan,-nan,-nan,-nan,-nan
0.039688,-nan,-nan,-nan,-nan,-nan
0.039689,-nan,-nan,-nan,-nan,-nan
0.03969,-nan,-nan,-nan,-nan,-nan
0.039691,-nan,-nan,-nan,-nan,-nan
0.039692,-nan,-nan,-nan,-nan,-nan
0.039693,-nan,-nan,-nan,-nan,-nan
0.039694,-nan,-nan,-nan,-nan,-nan
0.039695,-nan,-nan,-nan,-nan,-nan
0.039696,-nan,-nan,-nan,-nan,-nan
0.039697,-nan,-nan,-nan,-nan,-nan
0.039698,-nan,-nan,-nan,-nan,-nan
0.039699,-nan,-nan,-nan,-nan,-nan
0.0397,-nan,-nan,-nan,-nan,-nan
0.039701,-nan,-nan,-nan,-nan,-nan
0.039702,-nan,-nan,-nan,-nan,-nan
0.039703,-nan,-nan,-nan,-nan,-nan
0.039704,-nan,-nan,-nan,-nan,-nan
0.039705,-nan,-nan,-nan,-nan,-nan
0.039706,-nan,-nan,-nan,-nan,-nan
0.039707,-nan,-nan,-nan,-nan,-nan
0.039708,-nan,-nan,-nan,-nan,-nan
0.039709,-nan,-nan,-nan,-nan,-nan
0.03971,-nan,-nan,-nan,-nan,-nan
0.039711,-nan,-nan,-nan,-nan,-nan
0.039712,-nan,-nan,-nan,-nan,-nan
0.039713,-nan,-nan,-nan,-nan,-nan
0.039714,-nan,-nan,-nan,-nan,-nan
0.039715,-nan,-nan,-nan,-nan,-nan
0.039716,-nan,-nan,-nan,-nan,-nan
0.039717,-nan,-nan,-nan,-nan,-nan
0.039718,-nan,-nan,-nan,-nan,-nan
0.039719,-nan,-nan,-nan,-nan,-nan
0.03972,-nan,-nan,-nan,-nan,-nan
0.039721,-nan,-nan,-nan,-nan,-nan
0.039722,-nan,-nan,-nan,-nan,-nan
0.039723,-nan,-nan,-nan,-nan,-nan
0.039724,-nan,-nan,-nan,-nan,-nan
0.039725,-nan,-nan,-nan,-nan,-nan
0.039726,-nan,-nan,-nan,-nan,-nan
0.039727,-nan,-nan,-nan,-nan,-nan
0.039728,-nan,-nan,-nan,-nan,-nan
0.039729,-nan,-nan,-nan,-nan,-nan
0.03973,-nan,-nan,-nan,-nan,-nan
0.039731,-nan,-nan,-nan,-nan,-nan
0.039732,-nan,-nan,-nan,-nan,-nan
0.039733,-nan,-nan,-nan,-nan,-nan
0.039734,-nan,-nan,-nan,-nan,-nan
0.039735,-nan,-nan,-nan,-nan,-nan
0.039736,-nan,-nan,-nan,-nan,-nan
0.039737,-nan,-nan,-nan,-nan,-nan
0.039738,-nan,-nan,-nan,-nan,-nan
0.039739,-nan,-nan,-nan,-nan,-nan
0.03974,-nan,-nan,-nan,-nan,-nan
0.039741,-nan,-nan,-nan,-nan,-nan
0.039742,-nan,-nan,-nan,-nan,-nan
0.039743,-nan,-nan,-nan,-nan,-nan
0.039744,-nan,-nan,-nan,-nan,-nan
0.039745,-nan,-nan,-nan,-nan,-nan
0.039746,-nan,-nan,-nan,-nan,-nan
0.039747,-nan,-nan,-nan,-nan,-nan
0.039748,-nan,-nan,-nan,-nan,-nan
0.039749,-nan,-nan,-nan,-nan,-nan
0.03975,-nan,-nan,-nan,-nan,-nan
0.039751,-nan,-nan,-nan,-nan,-nan
0.039752,-nan,-nan,-nan,-nan,-nan
0.039753,-nan,-nan,-nan,-nan,-nan
0.039754,-nan,-nan,-nan,-nan,-nan
0.039755,-nan,-nan,-nan,-nan,-nan
0.039756,-nan,-nan,-nan,-nan,-nan
0.039757,-nan,-nan,-nan,-nan,-nan
0.039758,-nan,-nan,-nan,-nan,-nan
0.039759,-nan,-nan,-nan,-nan,-nan
0.03976,-nan,-nan,-nan,-nan,-nan
0.039761,-nan,-nan,-nan,-nan,-nan
0.039762,-nan,-nan,-nan,-nan,-nan
0.039763,-nan,-nan,-nan,-nan,-nan
0.039764,-nan,-nan,-nan,-nan,-nan
0.039765,-nan,-nan,-nan,-nan,-nan
0.039766,-nan,-nan,-nan,-nan,-nan
0.039767,-nan,-nan,-nan,-nan,-nan
0.039768,-nan,-nan,-nan,-nan,-nan
0.039769,-nan,-nan,-nan,-nan,-nan
0.03977,-nan,-nan,-nan,-nan,-nan
0.039771,-nan,-nan,-nan,-nan,-nan
0.039772,-nan,-nan,-nan,-nan,-nan
0.039773,-nan,-nan,-nan,-nan,-nan
0.039774,-nan,-nan,-nan,-nan,-nan
0.039775,-nan,-nan,-nan,-nan,-nan
0.039776,-nan,-nan,-nan,-nan,-nan
0.039777,-nan,-nan,-nan,-nan,-nan
0.039778,-nan,-nan,-nan,-nan,-nan
0.039779,-nan,-nan,-nan,-nan,-nan
0.03978,-nan,-nan,-nan,-nan,-nan
0.039781,-nan,-nan,-nan,-nan,-nan
0.039782,-nan,-nan,-nan,-nan,-nan
0.039783,-nan,-nan,-nan,-nan,-nan
0.039784,-nan,-nan,-nan,-nan,-nan
0.039785,-nan,-nan,-nan,-nan,-nan
0.039786,-nan,-nan,-nan,-nan,-nan
0.039787,-nan,-nan,-nan,-nan,-nan
0.039788,-nan,-nan,-nan,-nan,-nan
0.039789,-nan,-nan,-nan,-nan,-nan
0.03979,-nan,-nan,-nan,-nan,-nan
0.039791,-nan,-nan,-nan,-nan,-nan
0.039792,-nan,-nan,-nan,-nan,-nan
0.039793,-nan,-nan,-nan,-nan,-nan
0.039794,-nan,-nan,-nan,-nan,-nan
0.039795,-nan,-nan,-nan,-nan,-nan
0.039796,-nan,-nan,-nan,-nan,-nan
0.039797,-nan,-nan,-nan,-nan,-nan
0.039798,-nan,-nan,-nan,-nan,-nan
0.039799,-nan,-nan,-nan,-nan,-nan
0.0398,-nan,-nan,-nan,-nan,-nan
0.039801,-nan,-nan,-nan,-nan,-nan
0.039802,-nan,-nan,-nan,-nan,-nan
0.039803,-nan,-nan,-nan,-nan,-nan
0.039804,-nan,-nan,-nan,-nan,-nan
0.039805,-nan,-nan,-nan,-nan,-nan
0.039806,-nan,-nan,-nan,-nan,-nan
0.039807,-nan,-nan,-nan,-nan,-nan
0.039808,-nan,-nan,-nan,-nan,-nan
0.039809,-nan,-nan,-nan,-nan,-nan
0.03981,-nan,-nan,-nan,-nan,-nan
0.039811,-nan,-nan,-nan,-nan,-nan
0.039812,-nan,-nan,-nan,-nan,-nan
0.039813,-nan,-nan,-nan,-nan,-nan
0.039814,-nan,-nan,-nan,-nan,-nan
0.039815,-nan,-nan,-nan,-nan,-nan
0.039816,-nan,-nan,-nan,-nan,-nan
0.039817,-nan,-nan,-nan,-nan,-nan
0.039818,-nan,-nan,-nan,-nan,-nan
0.039819,-nan,-nan,-nan,-nan,-nan
0.03982,-nan,-nan,-nan,-nan,-nan
0.039821,-nan,-nan,-nan,-nan,-nan
0.039822,-nan,-nan,-nan,-nan,-nan
0.039823,-nan,-nan,-nan,-nan,-nan
0.039824,-nan,-nan,-nan,-nan,-nan
0.039825,-nan,-nan,-nan,-nan,-nan
0.039826,-nan,-nan,-nan,-nan,-nan
0.039827,-nan,-nan,-nan,-nan,-nan
0.039828,-nan,-nan,-nan,-nan,-nan
0.039829,-nan,-nan,-nan,-nan,-nan
0.03983,-nan,-nan,-nan,-nan,-nan
0.039831,-nan,-nan,-nan,-nan,-nan
0.039832,-nan,-nan,-nan,-nan,-nan
0.039833,-nan,-nan,-nan,-nan,-nan
0.039834,-nan,-nan,-nan,-nan,-nan
0.039835,-nan,-nan,-nan,-nan,-nan
0.039836,-nan,-nan,-nan,-nan,-nan
0.039837,-nan,-nan,-nan,-nan,-nan
0.039838,-nan,-nan,-nan,-nan,-nan
0.039839,-nan,-nan,-nan,-nan,-nan
0.03984,-nan,-nan,-nan,-nan,-nan
0.039841,-nan,-nan,-nan,-nan,-nan
0.039842,-nan,-nan,-nan,-nan,-nan
0.039843,-nan,-nan,-nan,-nan,-nan
0.039844,-nan,-nan,-nan,-nan,-nan
0.039845,-nan,-nan,-nan,-nan,-nan
0.039846,-nan,-nan,-nan,-nan,-nan
0.039847,-nan,-nan,-nan,-nan,-nan
0.039848,-nan,-nan,-nan,-nan,-nan
0.039849,-nan,-nan,-nan,-nan,-nan
0.03985,-nan,-nan,-nan,-nan,-nan
0.039851,-nan,-nan,-nan,-nan,-nan
0.039852,-nan,-nan,-nan,-nan,-nan
0.039853,-nan,-nan,-nan,-nan,-nan
0.039854,-nan,-nan,-nan,-nan,-nan
0.039855,-nan,-nan,-nan,-nan,-nan
0.039856,-nan,-nan,-nan,-nan,-nan
0.039857,-nan,-nan,-nan,-nan,-nan
0.039858,-nan,-nan,-nan,-nan,-nan
0.039859,-nan,-nan,-nan,-nan,-nan
0.03986,-nan,-nan,-nan,-nan,-nan
0.039861,-nan,-nan,-nan,-nan,-nan
0.039862,-nan,-nan,-nan,-nan,-nan
0.039863,-nan,-nan,-nan,-nan,-nan
0.039864,-nan,-nan,-nan,-nan,-nan
0.039865,-nan,-nan,-nan,-nan,-nan
0.039866,-nan,-nan,-nan,-nan,-nan
0.039867,-nan,-nan,-nan,-nan,-nan
0.039868,-nan,-nan,-nan,-nan,-nan
0.039869,-nan,-nan,-nan,-nan,-nan
0.03987,-nan,-nan,-nan,-nan,-nan
0.039871,-nan,-nan,-nan,-nan,-nan
0.039872,-nan,-nan,-nan,-nan,-nan
0.039873,-nan,-nan,-nan,-nan,-nan
0.039874,-nan,-nan,-nan,-nan,-nan
0.039875,-nan,-nan,-nan,-nan,-nan
0.039876,-nan,-nan,-nan,-nan,-nan
0.039877,-nan,-nan,-nan,-nan,-nan
0.039878,-nan,-nan,-nan,-nan,-nan
0.039879,-nan,-nan,-nan,-nan,-nan
0.03988,-nan,-nan,-nan,-nan,-nan
0.039881,-nan,-nan,-nan,-nan,-nan
0.039882,-nan,-nan,-nan,-nan,-nan
0.039883,-nan,-nan,-nan,-nan,-nan
0.039884,-nan,-nan,-nan,-nan,-nan
0.039885,-nan,-nan,-nan,-nan,-nan
0.039886,-nan,-nan,-nan,-nan,-nan
0.039887,-nan,-nan,-nan,-nan,-nan
0.039888,-nan,-nan,-nan,-nan,-nan
0.039889,-nan,-nan,-nan,-nan,-nan
0.03989,-nan,-nan,-nan,-nan,-nan
0.039891,-nan,-nan,-nan,-nan,-nan
0.039892,-nan,-nan,-nan,-nan,-nan
0.039893,-nan,-nan,-nan,-nan,-nan
0.039894,-nan,-nan,-nan,-nan,-nan
0.039895,-nan,-nan,-nan,-nan,-nan
0.039896,-nan,-nan,-nan,-nan,-nan
0.039897,-nan,-nan,-nan,-nan,-nan
0.039898,-nan,-nan,-nan,-nan,-nan
0.039899,-nan,-nan,-nan,-nan,-nan
0.0399,-nan,-nan,-nan,-nan,-nan
0.039901,-nan,-nan,-nan,-nan,-nan
0.039902,-nan,-nan,-nan,-nan,-nan
0.039903,-nan,-nan,-nan,-nan,-nan
0.039904,-nan,-nan,-nan,-nan,-nan
0.039905,-nan,-nan,-nan,-nan,-nan
0.039906,-nan,-nan,-nan,-nan,-nan
0.039907,-nan,-nan,-nan,-nan,-nan
0.039908,-nan,-nan,-nan,-nan,-nan
0.039909,-nan,-nan,-nan,-nan,-nan
0.03991,-nan,-nan,-nan,-nan,-nan
0.039911,-nan,-nan,-nan,-nan,-nan
0.039912,-nan,-nan,-nan,-nan,-nan
0.039913,-nan,-nan,-nan,-nan,-nan
0.039914,-nan,-nan,-nan,-nan,-nan
0.039915,-nan,-nan,-nan,-nan,-nan
0.039916,-nan,-nan,-nan,-nan,-nan
0.039917,-nan,-nan,-nan,-nan,-nan
0.039918,-nan,-nan,-nan,-nan,-nan
0.039919,-nan,-nan,-nan,-nan,-nan
0.03992,-nan,-nan,-nan,-nan,-nan
0.039921,-nan,-nan,-nan,-nan,-nan
0.039922,-nan,-nan,-nan,-nan,-nan
0.039923,-nan,-nan,-nan,-nan,-nan
0.039924,-nan,-nan,-nan,-nan,-nan
0.039925,-nan,-nan,-nan,-nan,-nan
0.039926,-nan,-nan,-nan,-nan,-nan
0.039927,-nan,-nan,-nan,-nan,-nan
0.039928,-nan,-nan,-nan,-nan,-nan
0.039929,-nan,-nan,-nan,-nan,-nan
0.03993,-nan,-nan,-nan,-nan,-nan
0.039931,-nan,-nan,-nan,-nan,-nan
0.039932,-nan,-nan,-nan,-nan,-nan
0.039933,-nan,-nan,-nan,-nan,-nan
0.039934,-nan,-nan,-nan,-nan,-nan
0.039935,-nan,-nan,-nan,-nan,-nan
0.039936,-nan,-nan,-nan,-nan,-nan
0.039937,-nan,-nan,-nan,-nan,-nan
0.039938,-nan,-nan,-nan,-nan,-nan
0.039939,-nan,-nan,-nan,-nan,-nan
0.03994,-nan,-nan,-nan,-nan,-nan
0.039941,-nan,-nan,-nan,-nan,-nan
0.039942,-nan,-nan,-nan,-nan,-nan
